resolution,basecall_method,reads,barcode,mecA,lukF_PV,lukS_PV,mecA_pred,pvl_pred,shared_hashes,mecA_first,pvl_first,mecA_pred_major,pvl_pred_major
10k,fast,2000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL+,PVL+","2328,2327,2327,2325,2325",TRUE,FALSE,TRUE,FALSE
10k,fast,3000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL+,PVL+","1957,1956,1956,1955,1951",TRUE,FALSE,TRUE,FALSE
10k,fast,3000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL+,PVL+","1957,1956,1956,1955,1951",TRUE,FALSE,TRUE,FALSE
10k,fast,3000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL+,PVL+","1957,1956,1956,1955,1951",TRUE,FALSE,TRUE,FALSE
10k,fast,3000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL+,PVL+","1957,1956,1956,1955,1951",TRUE,FALSE,TRUE,FALSE
10k,fast,3000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL+,PVL+","1957,1956,1956,1955,1951",TRUE,FALSE,TRUE,FALSE
10k,fast,4000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL+,PVL+","1705,1697,1695,1694,1686",TRUE,FALSE,TRUE,FALSE
10k,fast,4000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL+,PVL+","1705,1697,1695,1694,1686",TRUE,FALSE,TRUE,FALSE
10k,fast,4000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL+,PVL+","1705,1697,1695,1694,1686",TRUE,FALSE,TRUE,FALSE
10k,fast,4000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL+,PVL+","1705,1697,1695,1694,1686",TRUE,FALSE,TRUE,FALSE
10k,fast,4000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL+,PVL+","1705,1697,1695,1694,1686",TRUE,FALSE,TRUE,FALSE
10k,fast,5000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL+,PVL+","1481,1481,1479,1478,1472",TRUE,FALSE,TRUE,FALSE
10k,fast,5000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL+,PVL+","1481,1481,1479,1478,1472",TRUE,FALSE,TRUE,FALSE
10k,fast,5000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL+,PVL+","1481,1481,1479,1478,1472",TRUE,FALSE,TRUE,FALSE
10k,fast,5000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL+,PVL+","1481,1481,1479,1478,1472",TRUE,FALSE,TRUE,FALSE
10k,fast,5000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL+,PVL+","1481,1481,1479,1478,1472",TRUE,FALSE,TRUE,FALSE
10k,fast,6000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL+,PVL+","1367,1363,1360,1358,1358",TRUE,FALSE,TRUE,FALSE
10k,fast,6000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL+,PVL+","1367,1363,1360,1358,1358",TRUE,FALSE,TRUE,FALSE
10k,fast,6000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL+,PVL+","1367,1363,1360,1358,1358",TRUE,FALSE,TRUE,FALSE
10k,fast,6000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL+,PVL+","1367,1363,1360,1358,1358",TRUE,FALSE,TRUE,FALSE
10k,fast,6000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL+,PVL+","1367,1363,1360,1358,1358",TRUE,FALSE,TRUE,FALSE
10k,fast,7000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL+,PVL+","1182,1182,1177,1177,1177",TRUE,FALSE,TRUE,FALSE
10k,fast,7000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL+,PVL+","1182,1182,1177,1177,1177",TRUE,FALSE,TRUE,FALSE
10k,fast,7000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL+,PVL+","1182,1182,1177,1177,1177",TRUE,FALSE,TRUE,FALSE
10k,fast,7000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL+,PVL+","1182,1182,1177,1177,1177",TRUE,FALSE,TRUE,FALSE
10k,fast,7000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL+,PVL+","1182,1182,1177,1177,1177",TRUE,FALSE,TRUE,FALSE
10k,fast,8000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL+,PVL+","1057,1053,1053,1053,1050",TRUE,FALSE,TRUE,FALSE
10k,fast,8000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL+,PVL+","1057,1053,1053,1053,1050",TRUE,FALSE,TRUE,FALSE
10k,fast,8000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL+,PVL+","1057,1053,1053,1053,1050",TRUE,FALSE,TRUE,FALSE
10k,fast,8000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL+,PVL+","1057,1053,1053,1053,1050",TRUE,FALSE,TRUE,FALSE
10k,fast,8000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL+,PVL+","1057,1053,1053,1053,1050",TRUE,FALSE,TRUE,FALSE
10k,hac,1000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL+,PVL*","3497,3493,3492,3489,3488",TRUE,FALSE,TRUE,FALSE
10k,hac,1000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL+,PVL*","3497,3493,3492,3489,3488",TRUE,FALSE,TRUE,FALSE
10k,hac,1000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL+,PVL*","3497,3493,3492,3489,3488",TRUE,FALSE,TRUE,FALSE
10k,hac,1000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL+,PVL*","3497,3493,3492,3489,3488",TRUE,FALSE,TRUE,FALSE
10k,hac,1000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL+,PVL*","3497,3493,3492,3489,3488",TRUE,FALSE,TRUE,FALSE
10k,hac,2000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL*,PVL+,PVL+,PVL+,PVL+","2962,2961,2961,2958,2957",TRUE,FALSE,TRUE,FALSE
10k,hac,2000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL*,PVL+,PVL+,PVL+,PVL+","2962,2961,2961,2958,2957",TRUE,FALSE,TRUE,FALSE
10k,hac,2000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL*,PVL+,PVL+,PVL+,PVL+","2962,2961,2961,2958,2957",TRUE,FALSE,TRUE,FALSE
10k,hac,2000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL*,PVL+,PVL+,PVL+,PVL+","2962,2961,2961,2958,2957",TRUE,FALSE,TRUE,FALSE
10k,hac,2000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL*,PVL+,PVL+,PVL+,PVL+","2962,2961,2961,2958,2957",TRUE,FALSE,TRUE,FALSE
10k,hac,3000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL+,PVL+","2505,2503,2498,2495,2493",TRUE,FALSE,TRUE,FALSE
10k,hac,3000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL+,PVL+","2505,2503,2498,2495,2493",TRUE,FALSE,TRUE,FALSE
10k,hac,3000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL+,PVL+","2505,2503,2498,2495,2493",TRUE,FALSE,TRUE,FALSE
10k,hac,3000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL+,PVL+","2505,2503,2498,2495,2493",TRUE,FALSE,TRUE,FALSE
10k,hac,3000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL+,PVL+","2505,2503,2498,2495,2493",TRUE,FALSE,TRUE,FALSE
10k,hac,4000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL+,PVL+","2199,2196,2194,2191,2188",TRUE,FALSE,TRUE,FALSE
10k,hac,4000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL+,PVL+","2199,2196,2194,2191,2188",TRUE,FALSE,TRUE,FALSE
10k,hac,4000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL+,PVL+","2199,2196,2194,2191,2188",TRUE,FALSE,TRUE,FALSE
10k,hac,4000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL+,PVL+","2199,2196,2194,2191,2188",TRUE,FALSE,TRUE,FALSE
10k,hac,4000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL+,PVL+","2199,2196,2194,2191,2188",TRUE,FALSE,TRUE,FALSE
10k,hac,5000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL+,PVL+","2001,1992,1992,1992,1986",TRUE,FALSE,TRUE,FALSE
10k,hac,5000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL+,PVL+","2001,1992,1992,1992,1986",TRUE,FALSE,TRUE,FALSE
10k,hac,5000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL+,PVL+","2001,1992,1992,1992,1986",TRUE,FALSE,TRUE,FALSE
10k,hac,5000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL+,PVL+","2001,1992,1992,1992,1986",TRUE,FALSE,TRUE,FALSE
10k,hac,5000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL+,PVL+","2001,1992,1992,1992,1986",TRUE,FALSE,TRUE,FALSE
10k,hac,6000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL+,PVL+","1834,1832,1832,1831,1828",TRUE,FALSE,TRUE,FALSE
10k,hac,6000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL+,PVL+","1834,1832,1832,1831,1828",TRUE,FALSE,TRUE,FALSE
10k,hac,6000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL+,PVL+","1834,1832,1832,1831,1828",TRUE,FALSE,TRUE,FALSE
10k,hac,6000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL+,PVL+","1834,1832,1832,1831,1828",TRUE,FALSE,TRUE,FALSE
10k,hac,6000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL+,PVL+","1834,1832,1832,1831,1828",TRUE,FALSE,TRUE,FALSE
10k,hac,7000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL+,PVL+","1612,1606,1603,1597,1595",TRUE,FALSE,TRUE,FALSE
10k,hac,7000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL+,PVL+","1612,1606,1603,1597,1595",TRUE,FALSE,TRUE,FALSE
10k,hac,7000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL+,PVL+","1612,1606,1603,1597,1595",TRUE,FALSE,TRUE,FALSE
10k,hac,7000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL+,PVL+","1612,1606,1603,1597,1595",TRUE,FALSE,TRUE,FALSE
10k,hac,7000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL+,PVL+","1612,1606,1603,1597,1595",TRUE,FALSE,TRUE,FALSE
10k,hac,8000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL+,PVL+","1443,1440,1436,1435,1433",TRUE,FALSE,TRUE,FALSE
10k,hac,8000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL+,PVL+","1443,1440,1436,1435,1433",TRUE,FALSE,TRUE,FALSE
10k,hac,8000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL+,PVL+","1443,1440,1436,1435,1433",TRUE,FALSE,TRUE,FALSE
10k,hac,8000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL+,PVL+","1443,1440,1436,1435,1433",TRUE,FALSE,TRUE,FALSE
10k,hac,8000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL+,PVL+","1443,1440,1436,1435,1433",TRUE,FALSE,TRUE,FALSE
10k,sup,1000,01,FALSE,FALSE,FALSE,"MSSA,MRSA,MSSA,MRSA,MRSA","PVL*,PVL+,PVL*,PVL+,PVL+","3951,3945,3945,3941,3940",FALSE,FALSE,TRUE,FALSE
10k,sup,1000,01,FALSE,FALSE,FALSE,"MSSA,MRSA,MSSA,MRSA,MRSA","PVL*,PVL+,PVL*,PVL+,PVL+","3951,3945,3945,3941,3940",FALSE,FALSE,TRUE,FALSE
10k,sup,1000,01,FALSE,FALSE,FALSE,"MSSA,MRSA,MSSA,MRSA,MRSA","PVL*,PVL+,PVL*,PVL+,PVL+","3951,3945,3945,3941,3940",FALSE,FALSE,TRUE,FALSE
10k,sup,1000,01,FALSE,FALSE,FALSE,"MSSA,MRSA,MSSA,MRSA,MRSA","PVL*,PVL+,PVL*,PVL+,PVL+","3951,3945,3945,3941,3940",FALSE,FALSE,TRUE,FALSE
10k,sup,1000,01,FALSE,FALSE,FALSE,"MSSA,MRSA,MSSA,MRSA,MRSA","PVL*,PVL+,PVL*,PVL+,PVL+","3951,3945,3945,3941,3940",FALSE,FALSE,TRUE,FALSE
10k,sup,2000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL*,PVL+","3425,3417,3409,3405,3404",TRUE,FALSE,TRUE,FALSE
10k,sup,2000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL*,PVL+","3425,3417,3409,3405,3404",TRUE,FALSE,TRUE,FALSE
10k,sup,2000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL*,PVL+","3425,3417,3409,3405,3404",TRUE,FALSE,TRUE,FALSE
10k,sup,2000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL*,PVL+","3425,3417,3409,3405,3404",TRUE,FALSE,TRUE,FALSE
10k,sup,2000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL*,PVL+","3425,3417,3409,3405,3404",TRUE,FALSE,TRUE,FALSE
10k,sup,3000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL+,PVL+","2907,2896,2895,2894,2893",TRUE,FALSE,TRUE,FALSE
10k,sup,3000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL+,PVL+","2907,2896,2895,2894,2893",TRUE,FALSE,TRUE,FALSE
10k,sup,3000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL+,PVL+","2907,2896,2895,2894,2893",TRUE,FALSE,TRUE,FALSE
10k,sup,3000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL+,PVL+","2907,2896,2895,2894,2893",TRUE,FALSE,TRUE,FALSE
10k,sup,3000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL+,PVL+","2907,2896,2895,2894,2893",TRUE,FALSE,TRUE,FALSE
10k,sup,4000,01,FALSE,FALSE,FALSE,"MRSA,MSSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL+,PVL+","2584,2574,2573,2573,2570",TRUE,FALSE,TRUE,FALSE
10k,sup,4000,01,FALSE,FALSE,FALSE,"MRSA,MSSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL+,PVL+","2584,2574,2573,2573,2570",TRUE,FALSE,TRUE,FALSE
10k,sup,4000,01,FALSE,FALSE,FALSE,"MRSA,MSSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL+,PVL+","2584,2574,2573,2573,2570",TRUE,FALSE,TRUE,FALSE
10k,sup,4000,01,FALSE,FALSE,FALSE,"MRSA,MSSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL+,PVL+","2584,2574,2573,2573,2570",TRUE,FALSE,TRUE,FALSE
10k,sup,4000,01,FALSE,FALSE,FALSE,"MRSA,MSSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL+,PVL+","2584,2574,2573,2573,2570",TRUE,FALSE,TRUE,FALSE
10k,sup,5000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL+,PVL+","2358,2353,2351,2346,2346",TRUE,FALSE,TRUE,FALSE
10k,sup,5000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL+,PVL+","2358,2353,2351,2346,2346",TRUE,FALSE,TRUE,FALSE
10k,sup,5000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL+,PVL+","2358,2353,2351,2346,2346",TRUE,FALSE,TRUE,FALSE
10k,sup,5000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL+,PVL+","2358,2353,2351,2346,2346",TRUE,FALSE,TRUE,FALSE
10k,sup,5000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL+,PVL+","2358,2353,2351,2346,2346",TRUE,FALSE,TRUE,FALSE
10k,sup,6000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL+,PVL+","2193,2183,2183,2182,2176",TRUE,FALSE,TRUE,FALSE
10k,sup,6000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL+,PVL+","2193,2183,2183,2182,2176",TRUE,FALSE,TRUE,FALSE
10k,sup,6000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL+,PVL+","2193,2183,2183,2182,2176",TRUE,FALSE,TRUE,FALSE
10k,sup,6000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL+,PVL+","2193,2183,2183,2182,2176",TRUE,FALSE,TRUE,FALSE
10k,sup,6000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL+,PVL+","2193,2183,2183,2182,2176",TRUE,FALSE,TRUE,FALSE
10k,sup,7000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL+,PVL+","1936,1935,1930,1929,1921",TRUE,FALSE,TRUE,FALSE
10k,sup,7000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL+,PVL+","1936,1935,1930,1929,1921",TRUE,FALSE,TRUE,FALSE
10k,sup,7000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL+,PVL+","1936,1935,1930,1929,1921",TRUE,FALSE,TRUE,FALSE
10k,sup,7000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL+,PVL+","1936,1935,1930,1929,1921",TRUE,FALSE,TRUE,FALSE
10k,sup,7000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL+,PVL+","1936,1935,1930,1929,1921",TRUE,FALSE,TRUE,FALSE
10k,sup,8000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL+,PVL+","1739,1723,1721,1719,1713",TRUE,FALSE,TRUE,FALSE
10k,sup,8000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL+,PVL+","1739,1723,1721,1719,1713",TRUE,FALSE,TRUE,FALSE
10k,sup,8000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL+,PVL+","1739,1723,1721,1719,1713",TRUE,FALSE,TRUE,FALSE
10k,sup,8000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL+,PVL+","1739,1723,1721,1719,1713",TRUE,FALSE,TRUE,FALSE
10k,sup,8000,01,FALSE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL+,PVL+,PVL+,PVL+,PVL+","1739,1723,1721,1719,1713",TRUE,FALSE,TRUE,FALSE
1k,fast,1000,02,FALSE,TRUE,TRUE,"MSSA,MSSA,MSSA,MSSA,MSSA","PVL+,PVL+,PVL+,PVL+,PVL+","315,310,309,308,308",FALSE,FALSE,FALSE,FALSE
1k,fast,1000,02,FALSE,TRUE,TRUE,"MSSA,MSSA,MSSA,MSSA,MSSA","PVL+,PVL+,PVL+,PVL+,PVL+","315,310,309,308,308",FALSE,FALSE,FALSE,FALSE
1k,fast,1000,02,FALSE,TRUE,TRUE,"MSSA,MSSA,MSSA,MSSA,MSSA","PVL+,PVL+,PVL+,PVL+,PVL+","315,310,309,308,308",FALSE,FALSE,FALSE,FALSE
1k,fast,1000,02,FALSE,TRUE,TRUE,"MSSA,MSSA,MSSA,MSSA,MSSA","PVL+,PVL+,PVL+,PVL+,PVL+","315,310,309,308,308",FALSE,FALSE,FALSE,FALSE
1k,fast,1000,02,FALSE,TRUE,TRUE,"MSSA,MSSA,MSSA,MSSA,MSSA","PVL+,PVL+,PVL+,PVL+,PVL+","315,310,309,308,308",FALSE,FALSE,FALSE,FALSE
1k,fast,2000,02,FALSE,TRUE,TRUE,"MSSA,MSSA,MSSA,MSSA,MSSA","PVL+,PVL+,PVL+,PVL+,PVL+","286,283,283,283,282",FALSE,FALSE,FALSE,FALSE
1k,fast,2000,02,FALSE,TRUE,TRUE,"MSSA,MSSA,MSSA,MSSA,MSSA","PVL+,PVL+,PVL+,PVL+,PVL+","286,283,283,283,282",FALSE,FALSE,FALSE,FALSE
1k,fast,2000,02,FALSE,TRUE,TRUE,"MSSA,MSSA,MSSA,MSSA,MSSA","PVL+,PVL+,PVL+,PVL+,PVL+","286,283,283,283,282",FALSE,FALSE,FALSE,FALSE
1k,fast,2000,02,FALSE,TRUE,TRUE,"MSSA,MSSA,MSSA,MSSA,MSSA","PVL+,PVL+,PVL+,PVL+,PVL+","286,283,283,283,282",FALSE,FALSE,FALSE,FALSE
1k,fast,2000,02,FALSE,TRUE,TRUE,"MSSA,MSSA,MSSA,MSSA,MSSA","PVL+,PVL+,PVL+,PVL+,PVL+","286,283,283,283,282",FALSE,FALSE,FALSE,FALSE
1k,fast,3000,02,FALSE,TRUE,TRUE,"MSSA,MSSA,MSSA,MSSA,MSSA","PVL+,PVL+,PVL+,PVL+,PVL*","245,238,237,235,235",FALSE,FALSE,FALSE,FALSE
1k,fast,3000,02,FALSE,TRUE,TRUE,"MSSA,MSSA,MSSA,MSSA,MSSA","PVL+,PVL+,PVL+,PVL+,PVL*","245,238,237,235,235",FALSE,FALSE,FALSE,FALSE
1k,fast,3000,02,FALSE,TRUE,TRUE,"MSSA,MSSA,MSSA,MSSA,MSSA","PVL+,PVL+,PVL+,PVL+,PVL*","245,238,237,235,235",FALSE,FALSE,FALSE,FALSE
