barcode_id,snps_type,snps_used,max_reads_used,call_type,fin_score,proportion_matched,proportion_scheme_found,estimated_coverage,predicted_MLST.CC,reads_w_result,Isolate.name,ST/CC,MRSA,PVL,Linked,Linked Isolate,CC,predicted_mlst_is_single,predicted_mlst_is_correct
90,random_400,300,8000,fast,0.905333333333333,0.933333333333333,0.97,15.7007557142857,CC1,280,STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,TRUE,TRUE
90,random_400,400,1000,fast,0.4336,0.64,0.6775,2.1167075,CC1,256,STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,TRUE,TRUE
90,random_400,400,2000,fast,0.6699,0.7975,0.84,4.24020357142857,CC1,319,STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,TRUE,TRUE
90,random_400,400,3000,fast,0.8096,0.88,0.92,6.05297142857143,CC1,352,STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,TRUE,TRUE
90,random_400,400,4000,fast,0.857675,0.91,0.9425,8.0952575,CC1,364,STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,TRUE,TRUE
90,random_400,400,5000,fast,0.86933125,0.9175,0.9475,10.1874035714286,CC1,367,STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,TRUE,TRUE
90,random_400,400,6000,fast,0.89745,0.93,0.965,12.0658164285714,CC1,372,STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,TRUE,TRUE
90,random_400,400,7000,fast,0.8998625,0.9325,0.965,13.9381939285714,CC1,373,STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,TRUE,TRUE
90,random_400,400,8000,fast,0.91171875,0.9375,0.9725,15.7007557142857,CC1,375,STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,TRUE,TRUE
90,random_400,7,1000,fast,0.73469387755102,0.857142857142857,0.857142857142857,2.1167075,"CC5,CC8,CC1,CC45,CC59,CC6,CC130,CC80,CC361,CC779,CC72,CC15,CC78,CC97,CC398/CC5561,CC152,CC121,CC12,CC772/CC834,CC789,CC425,CC7,CC1943,CC395,CC942,CC361/CC15,CC96,CC25,CC101,CC93,CC20","6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6",STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,FALSE,TRUE
90,random_400,7,2000,fast,0.73469387755102,0.857142857142857,0.857142857142857,4.24020357142857,"CC5,CC8,CC1,CC45,CC59,CC6,CC130,CC80,CC361,CC779,CC72,CC15,CC78,CC97,CC398/CC5561,CC152,CC121,CC12,CC772/CC834,CC789,CC425,CC7,CC1943,CC395,CC942,CC361/CC15,CC96,CC25,CC101,CC93,CC20","6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6",STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,FALSE,TRUE
90,random_400,7,3000,fast,0.73469387755102,0.857142857142857,0.857142857142857,6.05297142857143,"CC5,CC8,CC1,CC45,CC59,CC6,CC130,CC80,CC361,CC779,CC72,CC15,CC78,CC97,CC398/CC5561,CC152,CC121,CC12,CC772/CC834,CC789,CC425,CC7,CC1943,CC395,CC942,CC361/CC15,CC96,CC25,CC101,CC93,CC20","6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6",STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,FALSE,TRUE
90,random_400,7,4000,fast,1,1,1,8.0952575,"CC8,CC1,CC78,CC97,CC12,CC772/CC834,CC361/CC15,CC96,CC101","7,7,7,7,7,7,7,7,7",STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,FALSE,TRUE
90,random_400,7,5000,fast,1,1,1,10.1874035714286,"CC8,CC1,CC78,CC97,CC12,CC772/CC834,CC361/CC15,CC96,CC101","7,7,7,7,7,7,7,7,7",STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,FALSE,TRUE
90,random_400,7,6000,fast,1,1,1,12.0658164285714,"CC8,CC1,CC78,CC97,CC12,CC772/CC834,CC361/CC15,CC96,CC101","7,7,7,7,7,7,7,7,7",STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,FALSE,TRUE
90,random_400,7,7000,fast,1,1,1,13.9381939285714,"CC8,CC1,CC78,CC97,CC12,CC772/CC834,CC361/CC15,CC96,CC101","7,7,7,7,7,7,7,7,7",STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,FALSE,TRUE
90,random_400,7,8000,fast,1,1,1,15.7007557142857,"CC8,CC1,CC78,CC97,CC12,CC772/CC834,CC361/CC15,CC96,CC101","7,7,7,7,7,7,7,7,7",STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,FALSE,TRUE
90,non_random_200,7,1000,fast,0.73469387755102,0.857142857142857,0.857142857142857,2.1167075,"CC1,CC80","6,6",STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,FALSE,TRUE
90,non_random_200,7,2000,fast,1,1,1,4.24020357142857,CC1,7,STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,TRUE,TRUE
90,non_random_200,7,3000,fast,1,1,1,6.05297142857143,CC1,7,STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,TRUE,TRUE
90,non_random_200,7,4000,fast,1,1,1,8.0952575,CC1,7,STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,TRUE,TRUE
90,non_random_200,7,5000,fast,1,1,1,10.1874035714286,CC1,7,STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,TRUE,TRUE
90,non_random_200,7,6000,fast,1,1,1,12.0658164285714,CC1,7,STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,TRUE,TRUE
90,non_random_200,7,7000,fast,1,1,1,13.9381939285714,CC1,7,STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,TRUE,TRUE
90,non_random_200,7,8000,fast,1,1,1,15.7007557142857,CC1,7,STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,TRUE,TRUE
90,non_random_200,300,1000,fast,0.4485,0.65,0.69,2.1167075,CC1,195,STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,TRUE,TRUE
90,non_random_200,300,2000,fast,0.7163,0.823333333333333,0.87,4.24020357142857,CC1,247,STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,TRUE,TRUE
90,non_random_200,300,3000,fast,0.833777777777777,0.893333333333333,0.933333333333333,6.05297142857143,CC1,268,STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,TRUE,TRUE
90,non_random_200,300,4000,fast,0.895777777777778,0.926666666666667,0.966666666666667,8.0952575,CC1,278,STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,TRUE,TRUE
90,non_random_200,300,5000,fast,0.9052,0.93,0.973333333333333,10.1874035714286,CC1,279,STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,TRUE,TRUE
90,non_random_200,300,6000,fast,0.9052,0.93,0.973333333333333,12.0658164285714,CC1,279,STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,TRUE,TRUE
90,non_random_200,300,7000,fast,0.917933333333334,0.936666666666667,0.98,13.9381939285714,CC1,281,STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,TRUE,TRUE
90,non_random_200,300,8000,fast,0.921055555555555,0.936666666666667,0.983333333333333,15.7007557142857,CC1,281,STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,TRUE,TRUE
90,non_random_200,13,1000,fast,0.85207100591716,0.923076923076923,0.923076923076923,2.1167075,CC1,12,STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,TRUE,TRUE
90,non_random_200,13,2000,fast,1,1,1,4.24020357142857,CC1,13,STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,TRUE,TRUE
90,non_random_200,13,3000,fast,1,1,1,6.05297142857143,CC1,13,STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,TRUE,TRUE
90,non_random_200,13,4000,fast,1,1,1,8.0952575,CC1,13,STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,TRUE,TRUE
90,non_random_200,13,5000,fast,1,1,1,10.1874035714286,CC1,13,STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,TRUE,TRUE
90,non_random_200,13,6000,fast,1,1,1,12.0658164285714,CC1,13,STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,TRUE,TRUE
90,non_random_200,13,7000,fast,1,1,1,13.9381939285714,CC1,13,STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,TRUE,TRUE
90,non_random_200,13,8000,fast,1,1,1,15.7007557142857,CC1,13,STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,TRUE,TRUE
90,non_random_200,385,1000,fast,0.452231404958678,0.654545454545455,0.690909090909091,2.1167075,CC1,252,STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,TRUE,TRUE
90,non_random_200,385,2000,fast,0.727650531286895,0.833766233766234,0.872727272727273,4.24020357142857,CC1,321,STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,TRUE,TRUE
90,non_random_200,385,3000,fast,0.833260246247259,0.896103896103896,0.92987012987013,6.05297142857143,CC1,345,STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,TRUE,TRUE
90,non_random_200,385,4000,fast,0.896056670602126,0.92987012987013,0.963636363636364,8.0952575,CC1,358,STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,TRUE,TRUE
90,non_random_200,385,5000,fast,0.908348794063079,0.935064935064935,0.971428571428571,10.1874035714286,CC1,360,STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,TRUE,TRUE
90,non_random_200,385,6000,fast,0.908348794063079,0.935064935064935,0.971428571428571,12.0658164285714,CC1,360,STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,TRUE,TRUE
90,non_random_200,385,7000,fast,0.918279642435487,0.94025974025974,0.976623376623377,13.9381939285714,CC1,362,STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,TRUE,TRUE
90,non_random_200,385,8000,fast,0.92072187552707,0.94025974025974,0.979220779220779,15.7007557142857,CC1,362,STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,TRUE,TRUE
90,non_random_200,18,1000,fast,0.694444444444444,0.833333333333333,0.833333333333333,2.1167075,CC1,15,STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,TRUE,TRUE
90,non_random_200,18,2000,fast,1,1,1,4.24020357142857,CC1,18,STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,TRUE,TRUE
90,non_random_200,18,3000,fast,1,1,1,6.05297142857143,CC1,18,STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,TRUE,TRUE
90,non_random_200,18,4000,fast,1,1,1,8.0952575,CC1,18,STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,TRUE,TRUE
90,non_random_200,18,5000,fast,1,1,1,10.1874035714286,CC1,18,STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,TRUE,TRUE
90,non_random_200,18,6000,fast,1,1,1,12.0658164285714,CC1,18,STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,TRUE,TRUE
90,non_random_200,18,7000,fast,1,1,1,13.9381939285714,CC1,18,STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,TRUE,TRUE
90,non_random_200,18,8000,fast,1,1,1,15.7007557142857,CC1,18,STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,TRUE,TRUE
90,non_random_200,99,1000,fast,0.416998265483114,0.616161616161616,0.676767676767677,2.1167075,CC1,61,STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,TRUE,TRUE
90,non_random_200,99,2000,fast,0.66850321395776,0.787878787878788,0.848484848484849,4.24020357142857,CC1,78,STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,TRUE,TRUE
90,non_random_200,99,3000,fast,0.798489950005102,0.868686868686869,0.919191919191919,6.05297142857143,CC1,86,STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,TRUE,TRUE
90,non_random_200,99,4000,fast,0.881542699724518,0.909090909090909,0.96969696969697,8.0952575,CC1,90,STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,TRUE,TRUE
90,non_random_200,99,5000,fast,0.881542699724518,0.909090909090909,0.96969696969697,10.1874035714286,CC1,90,STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,TRUE,TRUE
90,non_random_200,99,6000,fast,0.90062238547087,0.919191919191919,0.97979797979798,12.0658164285714,CC1,91,STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,TRUE,TRUE
90,non_random_200,99,7000,fast,0.90062238547087,0.919191919191919,0.97979797979798,13.9381939285714,CC1,91,STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,TRUE,TRUE
90,non_random_200,99,8000,fast,0.90062238547087,0.919191919191919,0.97979797979798,15.7007557142857,CC1,91,STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,TRUE,TRUE
90,non_random_200,23,1000,fast,0.578449905482042,0.739130434782609,0.782608695652174,2.1167075,CC1,17,STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,TRUE,TRUE
90,non_random_200,23,2000,fast,0.956521739130435,0.956521739130435,1,4.24020357142857,CC1,22,STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,TRUE,TRUE
90,non_random_200,23,3000,fast,1,1,1,6.05297142857143,CC1,23,STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,TRUE,TRUE
90,non_random_200,23,4000,fast,1,1,1,8.0952575,CC1,23,STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,TRUE,TRUE
90,non_random_200,23,5000,fast,1,1,1,10.1874035714286,CC1,23,STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,TRUE,TRUE
90,non_random_200,23,6000,fast,1,1,1,12.0658164285714,CC1,23,STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,TRUE,TRUE
90,non_random_200,23,7000,fast,1,1,1,13.9381939285714,CC1,23,STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,TRUE,TRUE
90,non_random_200,23,8000,fast,1,1,1,15.7007557142857,CC1,23,STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,TRUE,TRUE
90,non_random_200,27,1000,fast,0.521262002743485,0.703703703703704,0.740740740740741,2.1167075,CC1,19,STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,TRUE,TRUE
90,non_random_200,27,2000,fast,0.962962962962963,0.962962962962963,1,4.24020357142857,CC1,26,STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,TRUE,TRUE
90,non_random_200,27,3000,fast,1,1,1,6.05297142857143,CC1,27,STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,TRUE,TRUE
90,non_random_200,27,4000,fast,1,1,1,8.0952575,CC1,27,STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,TRUE,TRUE
90,non_random_200,27,5000,fast,1,1,1,10.1874035714286,CC1,27,STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,TRUE,TRUE
90,non_random_200,27,6000,fast,1,1,1,12.0658164285714,CC1,27,STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,TRUE,TRUE
90,non_random_200,27,7000,fast,1,1,1,13.9381939285714,CC1,27,STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,TRUE,TRUE
90,non_random_200,27,8000,fast,1,1,1,15.7007557142857,CC1,27,STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,TRUE,TRUE
90,non_random_200,199,1000,fast,0.43935759198,0.638190954773869,0.688442211055276,2.1167075,CC1,127,STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,TRUE,TRUE
90,non_random_200,199,2000,fast,0.69520971692634,0.809045226130653,0.85929648241206,4.24020357142857,CC1,161,STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,TRUE,TRUE
90,non_random_200,199,3000,fast,0.82240347465973,0.889447236180904,0.924623115577889,6.05297142857143,CC1,177,STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,TRUE,TRUE
90,non_random_200,199,4000,fast,0.882629226534683,0.919597989949749,0.959798994974874,8.0952575,CC1,183,STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,TRUE,TRUE
90,non_random_200,199,5000,fast,0.882629226534683,0.919597989949749,0.959798994974874,10.1874035714286,CC1,183,STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,TRUE,TRUE
90,non_random_200,199,6000,fast,0.896745031691119,0.924623115577889,0.969849246231156,12.0658164285714,CC1,184,STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,TRUE,TRUE
90,non_random_200,199,7000,fast,0.911189111386076,0.934673366834171,0.974874371859296,13.9381939285714,CC1,186,STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,TRUE,TRUE
90,non_random_200,199,8000,fast,0.911189111386076,0.934673366834171,0.974874371859296,15.7007557142857,CC1,186,STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,TRUE,TRUE
90,random_400,100,1000,hac,0.518,0.7,0.74,2.11593892857143,"CC8,CC1,CC101","70,70,70",STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,FALSE,TRUE
90,random_400,100,2000,hac,0.7826,0.86,0.91,4.24116714285714,CC1,86,STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,TRUE,TRUE
90,random_400,100,3000,hac,0.846,0.9,0.94,6.08732392857143,CC1,90,STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,TRUE,TRUE
90,random_400,100,4000,hac,0.874,0.92,0.95,8.08672785714286,CC1,92,STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,TRUE,TRUE
90,random_400,100,5000,hac,0.8832,0.92,0.96,10.2509164285714,CC1,92,STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,TRUE,TRUE
90,random_400,100,6000,hac,0.8832,0.92,0.96,12.1767385714286,CC1,92,STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,TRUE,TRUE
90,random_400,100,7000,hac,0.8832,0.92,0.96,14.0847967857143,CC1,92,STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,TRUE,TRUE
90,random_400,100,8000,hac,0.8554,0.91,0.94,15.7762846428571,CC1,91,STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,TRUE,TRUE
90,random_400,13,1000,hac,0.591715976331361,0.769230769230769,0.769230769230769,2.11593892857143,"CC8,CC1,CC78,CC97,CC12,CC772/CC834,CC361/CC15,CC101","10,10,10,10,10,10,10,10",STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,FALSE,TRUE
90,random_400,13,2000,hac,1,1,1,4.24116714285714,"CC8,CC1,CC78,CC97,CC12,CC772/CC834,CC361/CC15","13,13,13,13,13,13,13",STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,FALSE,TRUE
90,random_400,13,3000,hac,1,1,1,6.08732392857143,"CC8,CC1,CC78,CC97,CC12,CC772/CC834,CC361/CC15","13,13,13,13,13,13,13",STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,FALSE,TRUE
90,random_400,13,4000,hac,1,1,1,8.08672785714286,"CC8,CC1,CC78,CC97,CC12,CC772/CC834,CC361/CC15","13,13,13,13,13,13,13",STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,FALSE,TRUE
90,random_400,13,5000,hac,1,1,1,10.2509164285714,"CC8,CC1,CC78,CC97,CC12,CC772/CC834,CC361/CC15","13,13,13,13,13,13,13",STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,FALSE,TRUE
90,random_400,13,6000,hac,1,1,1,12.1767385714286,"CC8,CC1,CC78,CC97,CC12,CC772/CC834,CC361/CC15","13,13,13,13,13,13,13",STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,FALSE,TRUE
90,random_400,13,7000,hac,1,1,1,14.0847967857143,"CC8,CC1,CC78,CC97,CC12,CC772/CC834,CC361/CC15","13,13,13,13,13,13,13",STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,FALSE,TRUE
90,random_400,13,8000,hac,1,1,1,15.7762846428571,"CC8,CC1,CC78,CC97,CC12,CC772/CC834,CC361/CC15","13,13,13,13,13,13,13",STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,FALSE,TRUE
90,random_400,18,1000,hac,0.604938271604939,0.777777777777778,0.777777777777778,2.11593892857143,"CC8,CC1,CC78,CC97,CC12,CC772/CC834,CC361/CC15,CC101","14,14,14,14,14,14,14,14",STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,FALSE,TRUE
90,random_400,18,2000,hac,1,1,1,4.24116714285714,"CC8,CC1,CC78,CC97,CC12,CC772/CC834,CC361/CC15","18,18,18,18,18,18,18",STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,FALSE,TRUE
90,random_400,18,3000,hac,1,1,1,6.08732392857143,"CC8,CC1,CC78,CC97,CC12,CC772/CC834,CC361/CC15","18,18,18,18,18,18,18",STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,FALSE,TRUE
90,random_400,18,4000,hac,1,1,1,8.08672785714286,"CC8,CC1,CC78,CC97,CC12,CC772/CC834,CC361/CC15","18,18,18,18,18,18,18",STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,FALSE,TRUE
90,random_400,18,5000,hac,1,1,1,10.2509164285714,"CC8,CC1,CC78,CC97,CC12,CC772/CC834,CC361/CC15","18,18,18,18,18,18,18",STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,FALSE,TRUE
90,random_400,18,6000,hac,1,1,1,12.1767385714286,"CC8,CC1,CC78,CC97,CC12,CC772/CC834,CC361/CC15","18,18,18,18,18,18,18",STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,FALSE,TRUE
90,random_400,18,7000,hac,1,1,1,14.0847967857143,"CC8,CC1,CC78,CC97,CC12,CC772/CC834,CC361/CC15","18,18,18,18,18,18,18",STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,FALSE,TRUE
90,random_400,18,8000,hac,1,1,1,15.7762846428571,"CC8,CC1,CC78,CC97,CC12,CC772/CC834,CC361/CC15","18,18,18,18,18,18,18",STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,FALSE,TRUE
90,random_400,200,1000,hac,0.469,0.67,0.7,2.11593892857143,CC1,134,STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,TRUE,TRUE
90,random_400,200,2000,hac,0.7565,0.85,0.89,4.24116714285714,CC1,170,STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,TRUE,TRUE
90,random_400,200,3000,hac,0.836825,0.895,0.935,6.08732392857143,CC1,179,STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,TRUE,TRUE
90,random_400,200,4000,hac,0.86925,0.915,0.95,8.08672785714286,CC1,183,STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,TRUE,TRUE
90,random_400,200,5000,hac,0.873825,0.915,0.955,10.2509164285714,CC1,183,STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,TRUE,TRUE
90,random_400,200,6000,hac,0.8878,0.92,0.965,12.1767385714286,CC1,184,STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,TRUE,TRUE
90,random_400,200,7000,hac,0.8878,0.92,0.965,14.0847967857143,CC1,184,STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,TRUE,TRUE
90,random_400,200,8000,hac,0.873825,0.915,0.955,15.7762846428571,CC1,183,STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,TRUE,TRUE
90,random_400,23,1000,hac,0.483931947069943,0.695652173913043,0.695652173913043,2.11593892857143,"CC8,CC1,CC78,CC97,CC12,CC772/CC834,CC361/CC15,CC101","16,16,16,16,16,16,16,16",STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,FALSE,TRUE
90,random_400,23,2000,hac,0.914933837429112,0.956521739130435,0.956521739130435,4.24116714285714,"CC8,CC1,CC78,CC97,CC12,CC772/CC834,CC361/CC15","22,22,22,22,22,22,22",STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,FALSE,TRUE
90,random_400,23,3000,hac,1,1,1,6.08732392857143,"CC8,CC1,CC78,CC97,CC12,CC772/CC834,CC361/CC15","23,23,23,23,23,23,23",STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,FALSE,TRUE
90,random_400,23,4000,hac,1,1,1,8.08672785714286,"CC8,CC1,CC78,CC97,CC12,CC772/CC834,CC361/CC15","23,23,23,23,23,23,23",STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,FALSE,TRUE
90,random_400,23,5000,hac,1,1,1,10.2509164285714,"CC8,CC1,CC78,CC97,CC12,CC772/CC834,CC361/CC15","23,23,23,23,23,23,23",STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,FALSE,TRUE
90,random_400,23,6000,hac,1,1,1,12.1767385714286,"CC8,CC1,CC78,CC97,CC12,CC772/CC834,CC361/CC15","23,23,23,23,23,23,23",STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,FALSE,TRUE
90,random_400,23,7000,hac,1,1,1,14.0847967857143,"CC8,CC1,CC78,CC97,CC12,CC772/CC834,CC361/CC15","23,23,23,23,23,23,23",STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,FALSE,TRUE
90,random_400,23,8000,hac,1,1,1,15.7762846428571,"CC8,CC1,CC78,CC97,CC12,CC772/CC834,CC361/CC15","23,23,23,23,23,23,23",STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,FALSE,TRUE
90,random_400,27,1000,hac,0.495198902606311,0.703703703703704,0.703703703703704,2.11593892857143,"CC8,CC1,CC78,CC97,CC361/CC15,CC101","19,19,19,19,19,19",STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,FALSE,TRUE
90,random_400,27,2000,hac,0.927297668038409,0.962962962962963,0.962962962962963,4.24116714285714,"CC8,CC1,CC78,CC97,CC361/CC15","26,26,26,26,26",STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,FALSE,TRUE
90,random_400,27,3000,hac,1,1,1,6.08732392857143,"CC8,CC1,CC78,CC97,CC361/CC15","27,27,27,27,27",STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,FALSE,TRUE
90,random_400,27,4000,hac,1,1,1,8.08672785714286,"CC8,CC1,CC78,CC97,CC361/CC15","27,27,27,27,27",STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,FALSE,TRUE
90,random_400,27,5000,hac,1,1,1,10.2509164285714,"CC8,CC1,CC78,CC97,CC361/CC15","27,27,27,27,27",STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,FALSE,TRUE
90,random_400,27,6000,hac,1,1,1,12.1767385714286,"CC8,CC1,CC78,CC97,CC361/CC15","27,27,27,27,27",STR1028-130713,762/1,+,-,Y,STR1028-1-1-1,CC1,FALSE,TRUE
